,year,country,stateProvince,Latitude,Longitude,acceptedNameUsage,kingdom,phylum,class,order,family,genus,specificEpithet,taxonRank
21244,1873.0,Spain,Ciudad Real,38.98,-3.93,Scytodes velutina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,velutina,Species
21245,,Portugal,Faro,37.12,-7.65,Scytodes velutina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,velutina,Species
21246,1873.0,Spain,Spain,,,Scytodes velutina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,velutina,Species
21247,1982.0,Spain,Madrid,40.4,-3.68,Scytodes velutina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,velutina,Species
21248,2008.0,Portugal,Setubal,38.51,-8.98,Scytodes velutina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,velutina,Species
21249,2004.0,Portugal,Santarem,39.54,-8.58,Scytodes velutina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,velutina,Species
21250,,Portugal,Setubal,38.49,-9.0,Scytodes velutina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,velutina,Species
21251,2017.0,Portugal,Faro,37.09,-8.19,Scytodes velutina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,velutina,Species
21252,2015.0,Spain,Almeria,36.82,-2.06,Scytodes velutina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,velutina,Species
21253,2016.0,Spain,Almeria,36.8,-2.14,Scytodes velutina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,velutina,Species
21254,2016.0,Spain,Almeria,36.89,-2.01,Scytodes velutina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,velutina,Species
21255,2016.0,Spain,Baleares,40.0,3.9,Scytodes thoracica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,thoracica,Species
21256,2016.0,Spain,Baleares,39.85,4.22,Scytodes thoracica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,thoracica,Species
21257,2016.0,Spain,Baleares,39.91,4.08,Scytodes thoracica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,thoracica,Species
21258,2016.0,Spain,Baleares,39.94,4.24,Scytodes thoracica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,thoracica,Species
21259,2016.0,Spain,Baleares,39.89,4.25,Scytodes thoracica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,thoracica,Species
21260,2016.0,Spain,Baleares,39.94,4.26,Scytodes thoracica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,thoracica,Species
21261,2016.0,Spain,Baleares,39.94,4.26,Scytodes velutina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,velutina,Species
21262,2016.0,Spain,Baleares,39.91,4.08,Scytodes velutina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,velutina,Species
21263,2009.0,Spain,Badajoz,38.4,-6.62,Scytodes velutina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,velutina,Species
21264,2008.0,Spain,Huelva,37.97,-6.71,Scytodes thoracica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,thoracica,Species
21265,2003.0,Spain,Huelva,37.25,-6.95,Scytodes velutina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,velutina,Species
21266,2013.0,Spain,Leon,43.14,-4.92,Scytodes velutina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,velutina,Species
21267,2013.0,Spain,Leon,43.17,-4.9,Scytodes velutina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,velutina,Species
21268,2013.0,Spain,Leon,43.17,-4.9,Scytodes velutina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,velutina,Species
21269,2011.0,Portugal,Faro,37.19,-8.86,Ariadna algarvensis,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,algarvensis,Species
21270,2011.0,Portugal,Faro,37.16,-7.55,Ariadna algarvensis,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,algarvensis,Species
21271,2011.0,Spain,Baleares,39.85,3.12,Ariadna exuviaque,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,exuviaque,Species
21272,2011.0,Spain,Baleares,39.58,2.5,Ariadna exuviaque,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,exuviaque,Species
21273,2011.0,Portugal,Faro,37.16,-7.52,Ariadna inops,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,inops,Species
21274,1993.0,Spain,Baleares,39.13,2.95,Ariadna insidiatrix,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,insidiatrix,Species
21275,1993.0,Spain,Baleares,39.13,2.95,Ariadna insidiatrix,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,insidiatrix,Species
21276,1993.0,Spain,Baleares,39.13,2.95,Ariadna insidiatrix,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,insidiatrix,Species
21277,1993.0,Spain,Baleares,39.13,2.95,Ariadna insidiatrix,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,insidiatrix,Species
21278,1993.0,Spain,Baleares,39.13,2.95,Ariadna insidiatrix,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,insidiatrix,Species
21279,,Portugal,Setubal,38.48,-9.0,Ariadna insidiatrix,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,insidiatrix,Species
21280,2012.0,Spain,Cadiz,36.29,-6.11,Ariadna insidiatrix,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,insidiatrix,Species
21281,1993.0,Spain,Baleares,39.13,2.95,Ariadna insidiatrix,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,insidiatrix,Species
21282,1993.0,Spain,Baleares,39.13,2.95,Ariadna insidiatrix,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,insidiatrix,Species
21283,1993.0,Spain,Baleares,39.13,2.95,Ariadna insidiatrix,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,insidiatrix,Species
21284,1896.0,Spain,Almeria,35.93,-3.03,Ariadna insidiatrix,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,insidiatrix,Species
21285,1993.0,Spain,Baleares,39.13,2.95,Ariadna insidiatrix,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,insidiatrix,Species
21286,1975.0,Spain,Baleares,39.51,2.53,Ariadna insidiatrix,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,insidiatrix,Species
21287,1934.0,Spain,Baleares,39.56,2.65,Ariadna insidiatrix,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,insidiatrix,Species
21288,2004.0,Portugal,Beja,37.54,-7.51,Ariadna insidiatrix,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,insidiatrix,Species
21289,,Portugal,Faro,37.31,-8.55,Ariadna insidiatrix,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,insidiatrix,Species
21290,1993.0,Spain,Baleares,39.13,2.95,Ariadna insidiatrix,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,insidiatrix,Species
21291,2009.0,Portugal,Beja,37.57,-7.53,Ariadna insidiatrix,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,insidiatrix,Species
21292,1993.0,Spain,Baleares,39.13,2.95,Ariadna insidiatrix,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,insidiatrix,Species
21293,,Portugal,Beja,37.97,-7.29,Ariadna insidiatrix,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,insidiatrix,Species
21294,1870.0,Spain,Spain,,,Ariadna insidiatrix,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,insidiatrix,Species
21295,1933.0,Portugal,Beja,37.42,-7.99,Ariadna insidiatrix,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,insidiatrix,Species
21296,1933.0,Portugal,Castelo Branco,39.77,-7.69,Ariadna insidiatrix,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,insidiatrix,Species
21297,2003.0,Spain,Guipuzcoa,42.98,-2.17,Segestria bavarica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bavarica,Species
21298,1980.0,Spain,Navarra,42.96,-1.71,Segestria bavarica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bavarica,Species
21299,1933.0,Portugal,Lisboa,38.96,-9.41,Segestria bavarica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bavarica,Species
21300,1993.0,Spain,Baleares,39.13,2.95,Segestria bavarica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bavarica,Species
21301,1993.0,Spain,Baleares,39.13,2.95,Segestria bavarica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bavarica,Species
21302,1993.0,Spain,Baleares,39.13,2.95,Segestria bavarica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bavarica,Species
21303,1939.0,Spain,Baleares,39.56,2.65,Segestria bavarica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bavarica,Species
21304,1933.0,Portugal,Leiria,39.75,-8.93,Segestria bavarica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bavarica,Species
21305,1993.0,Spain,Baleares,39.13,2.95,Segestria bavarica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bavarica,Species
21306,2004.0,Portugal,Bragança,41.38,-6.34,Segestria bavarica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bavarica,Species
21307,1975.0,Spain,Baleares,39.76,2.85,Segestria bavarica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bavarica,Species
21308,2004.0,Spain,Guipuzcoa,43.03,-2.15,Segestria bavarica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bavarica,Species
21309,2003.0,Spain,Guipuzcoa,43.29,-2.24,Segestria bavarica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bavarica,Species
21310,2010.0,Spain,Madrid,40.48,-3.36,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21311,2003.0,Spain,Guipuzcoa,43.31,-1.98,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21312,1991.0,Spain,Salamanca,41.0,-5.5,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21313,1937.0,Spain,Andorra,42.45,1.49,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21314,1910.0,Spain,Avila,40.65,-4.7,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21315,1981.0,Spain,Navarra,42.2,-1.63,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21316,1983.0,Spain,Navarra,42.96,-1.71,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21317,1982.0,Spain,Avila,40.8,-5.08,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21318,1881.0,Spain,La Coruna,43.41,-8.15,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21319,1998.0,Spain,Baleares,38.9,1.43,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21320,1998.0,Spain,Baleares,38.9,1.43,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21321,1910.0,Spain,Salamanca,40.46,-6.03,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21322,1982.0,Spain,Avila,40.96,-5.01,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21323,1983.0,Spain,Navarra,42.78,-1.68,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21324,1893.0,Portugal,Coimbra,40.2,-8.42,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21325,1910.0,Spain,Cordoba,37.88,-4.76,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21326,2006.0,Portugal,Guarda,40.33,-7.58,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21327,1910.0,Spain,Pontevedra,41.9,-8.88,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21328,1983.0,Spain,Navarra,42.8,-1.78,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21329,1983.0,Spain,Navarra,42.66,-1.71,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21330,2012.0,Spain,Cadiz,36.02,-5.6,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21331,1927.0,Portugal,Viseu,40.62,-7.8,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21332,2006.0,Portugal,Guarda,40.38,-7.54,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21333,1925.0,Spain,Asturias,43.54,-5.66,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21334,1983.0,Spain,Navarra,42.85,-1.9,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21335,1910.0,Spain,Alava,42.99,-2.82,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21336,2000.0,Spain,Teruel,40.38,-1.71,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21337,2003.0,Spain,Guipuzcoa,43.15,-2.06,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21338,2003.0,Spain,Guipuzcoa,43.35,-1.78,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21339,1926.0,Spain,Gerona,41.85,3.14,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21340,1925.0,Spain,Pontevedra,41.9,-8.88,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21341,2012.0,Spain,Cadiz,36.39,-6.13,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21342,1934.0,Spain,Baleares,39.56,2.65,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21343,1982.0,Spain,Zamora,41.65,-5.48,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21344,1979.0,Spain,Baleares,39.88,4.25,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21345,2004.0,Portugal,Bragança,41.34,-6.71,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21346,,Portugal,Viana do Castelo,41.85,-8.85,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21347,1910.0,Spain,Cantabria,43.48,-3.52,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21348,1983.0,Spain,Navarra,42.81,-1.63,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21349,2003.0,Spain,Cadiz,36.53,-6.2,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21350,2012.0,Spain,Cadiz,36.53,-6.19,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21351,1983.0,Spain,Navarra,42.41,-1.61,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21352,1898.0,Spain,Ciudad Real,38.9,-3.84,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21353,2000.0,Spain,Zaragoza,41.48,-0.53,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21354,1983.0,Spain,Navarra,42.76,-1.93,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21355,2006.0,Portugal,Guarda,40.41,-7.5,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21356,1928.0,Portugal,Vila Real,41.26,-7.61,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21357,1982.0,Spain,Salamanca,40.96,-5.65,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21358,1988.0,Spain,Salamanca,40.96,-5.65,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21359,1910.0,Spain,Madrid,40.58,-4.15,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21360,1878.0,Spain,Spain,,,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21361,,Portugal,Setubal,38.46,-9.03,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21362,1982.0,Spain,Zamora,41.51,-5.4,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21363,1900.0,Spain,Cuenca,39.98,-2.85,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21364,2008.0,Portugal,Setubal,38.51,-8.98,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21365,1875.0,Spain,Valencia,39.46,-0.36,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21366,1983.0,Spain,Navarra,42.81,-1.63,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21367,2003.0,Spain,Alava,42.85,-3.1,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21368,2001.0,Portugal,Faro,37.08,-8.25,Segestria fusca,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,fusca,Species
21369,1990.0,Spain,Salamanca,40.8,-5.6,Segestria fusca,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,fusca,Species
21370,,Portugal,Faro,37.17,-7.45,Segestria fusca,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,fusca,Species
21371,1988.0,Spain,Salamanca,40.96,-5.65,Segestria fusca,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,fusca,Species
21372,2004.0,Portugal,Bragança,41.41,-6.35,Segestria fusca,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,fusca,Species
21373,1910.0,Spain,Asturias,43.28,-5.66,Segestria pusiola,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,pusiola,Species
21374,1910.0,Spain,Pontevedra,41.9,-8.88,Segestria pusiola,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,pusiola,Species
21375,1913.0,Spain,Asturias,43.54,-5.66,Segestria pusiola,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,pusiola,Species
21376,1913.0,Spain,Pontevedra,41.9,-8.88,Segestria pusiola,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,pusiola,Species
21377,1925.0,Spain,Malaga,36.71,-4.41,Segestria pusiola,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,pusiola,Species
21378,1975.0,Spain,Baleares,39.54,2.59,Segestria pusiola,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,pusiola,Species
21379,1920.0,Portugal,Lisboa,38.69,-9.31,Segestria pusiola,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,pusiola,Species
21380,1927.0,Portugal,Faro,37.19,-7.41,Segestria pusiola,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,pusiola,Species
21381,,Portugal,Lisboa,39.17,-9.06,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21382,2003.0,Spain,Guipuzcoa,43.08,-2.5,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21383,2009.0,Spain,Navarra,43.22,-1.8,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21384,1914.0,Spain,Barcelona,41.38,2.18,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21385,1926.0,Spain,Huesca,42.6,0.53,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21386,1980.0,Spain,Navarra,42.96,-1.71,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21387,1983.0,Spain,Navarra,42.96,-1.71,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21388,1888.0,Spain,Barcelona,41.61,2.65,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21389,1975.0,Spain,Baleares,39.36,2.82,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21390,1987.0,Spain,Barcelona,41.71,2.46,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21391,1903.0,Spain,Zaragoza,41.6,-0.83,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21392,1893.0,Portugal,Coimbra,40.2,-8.42,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21393,1989.0,Spain,Barcelona,41.73,1.98,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21394,2012.0,Spain,Cadiz,36.57,-5.68,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21395,1910.0,Spain,Pontevedra,41.9,-8.88,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21396,1987.0,Spain,Barcelona,41.81,2.31,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21397,1993.0,Spain,Barcelona,41.76,2.4,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21398,1913.0,Spain,Asturias,43.54,-5.66,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21399,1983.0,Spain,Huesca,42.56,-0.55,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21400,,Portugal,Braga,41.43,-8.41,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21401,1910.0,Spain,Asturias,43.41,-5.66,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21402,1913.0,Spain,Pontevedra,41.9,-8.88,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21403,1983.0,Spain,Navarra,43.0,-1.61,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21404,,Portugal,Lisboa,39.18,-9.03,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21405,1975.0,Spain,Baleares,39.6,2.5,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21406,,Portugal,Portugal,,,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21407,2008.0,Portugal,Braga,41.79,-8.13,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21408,,Portugal,Braga,41.79,-8.13,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21409,1983.0,Spain,Navarra,42.81,-1.63,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21410,1884.0,Spain,Burgos,42.68,-2.95,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21411,1985.0,Spain,Barcelona,41.76,2.4,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21412,1914.0,Spain,Barcelona,41.38,2.18,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21413,1910.0,Spain,Viscaya,42.98,-3.0,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21414,2014.0,Spain,Barcelona,41.79,2.43,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21415,1983.0,Spain,Navarra,42.32,-1.57,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21416,2005.0,Spain,Madrid,40.68,-4.08,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21417,1983.0,Spain,Navarra,43.04,-1.47,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21418,1937.0,Spain,Andorra,42.43,1.53,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21419,1985.0,Spain,Huesca,42.51,-0.63,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21420,1999.0,Spain,Andorra,42.5,1.5,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21421,,Portugal,Braga,41.75,-8.11,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21422,1933.0,Portugal,Vila Real,41.24,-7.88,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
